episode_id,method,old,new,abs_diff,change_class
P1V5_F01_920001__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D4_B_done_A_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.5,0.25,STATE_INGEST_FIX
P1V5_F01_920001__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D4_B_done_A_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D5_completed_subgoal_invalidated_restored,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST,0.3333333333333333,0.3333333333333333,0.0,MEASUREMENT_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST,0.3333333333333333,,,MEASUREMENT_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_COMPLETION_PROGRESS,0.3333333333333333,0.3333333333333333,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,NO_RECOVERY_CREDIT,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__D6_repeat_completed_subgoal_then_terminal_failure,GLOBAL_POTENTIAL_AUDIT_V1,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,LINEAR_A_FIRST,1.0,0.0,1.0,MEASUREMENT_FIX
P1V5_F01_920001__R1_clean_transport_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R1_clean_transport_success,UNORDERED_COMPLETION_PROGRESS,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.3333333333333333,0.3333333333333333,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,GRAPH_COST_PHI,0.9616732177617677,0.8045093283333331,0.15716388942843462,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.3333333333333333,0.3333333333333333,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,FULL_FROZEN,0.9616732177617677,0.8045093283333331,0.15716388942843462,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,NO_RECOVERY_CREDIT,0.9616732177617677,0.8045093283333331,0.15716388942843462,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R1_clean_transport_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,0.8045093283333331,0.1378426616666666,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,LINEAR_A_FIRST,1.0,-5.551115123125783e-17,1.0,MEASUREMENT_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,-5.551115123125783e-17,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.9075957213279111,0.27261327358769405,0.6349824477402171,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.9075957213279111,0.27261327358769405,0.6349824477402171,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,NO_RECOVERY_CREDIT,0.5742623879945781,0.27261327358769405,0.301649114406884,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R2_loss_at_40pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,0.4952123806841742,0.17145428598249252,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,LINEAR_A_FIRST,1.0,-5.551115123125783e-17,1.0,MEASUREMENT_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,-5.551115123125783e-17,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.0817120776872453,0.43765472884270157,0.6440573488445438,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.0817120776872453,0.43765472884270157,0.6440573488445438,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,NO_RECOVERY_CREDIT,0.7483787443539119,0.43765472884270157,0.31072401551121037,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R3_loss_at_80pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,0.49700530018506217,0.16966136648160457,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,LINEAR_A_FIRST,1.0,-1.1102230246251565e-16,1.0,MEASUREMENT_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,-1.1102230246251565e-16,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.666666666666667,5.551115123125783e-17,0.666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.5555171916615387,0.8888798420573254,0.6666373496042133,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.666666666666667,5.551115123125783e-17,0.666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.5555171916615387,0.8888798420573254,0.6666373496042133,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,NO_RECOVERY_CREDIT,-0.11114947500512784,0.8888798420573254,1.0000293170624532,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R4_three_cycles_at_40pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.666666666666667,0.4969926615978023,0.16967400506886465,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,LINEAR_A_FIRST,1.0,-1.1102230246251565e-16,1.0,MEASUREMENT_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,-1.1102230246251565e-16,1.0,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,5.551115123125783e-17,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.8951685039261874,1.212548682959412,0.6826198209667753,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,5.551115123125783e-17,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.8951685039261874,1.212548682959412,0.6826198209667753,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,NO_RECOVERY_CREDIT,0.8951685039261885,1.212548682959412,0.3173801790332236,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R5_three_cycles_at_80pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,0.49892632139516974,0.167740345271497,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,LINEAR_A_FIRST,0.5,0.3333333333333332,0.1666666666666668,MEASUREMENT_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,LINEAR_B_FIRST,0.5,,,MEASUREMENT_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,UNORDERED_COMPLETION_PROGRESS,0.5,0.3333333333333332,0.1666666666666668,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333336,5.551115123125783e-17,0.33333333333333354,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.9493121810862517,0.5814971383314509,0.3678150427548008,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333336,5.551115123125783e-17,0.33333333333333354,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.9493121810862517,0.5814971383314509,0.3678150427548008,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,NO_RECOVERY_CREDIT,-0.7173544855804153,0.5814971383314509,1.2988516239118661,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R6_three_closed_cycles_then_stop,GLOBAL_POTENTIAL_AUDIT_V1,0.5341287508585528,0.18960995787192775,0.3445187929866251,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,LINEAR_A_FIRST,0.0,0.8333333333333333,0.8333333333333333,MEASUREMENT_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,LINEAR_B_FIRST,0.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,UNORDERED_COMPLETION_PROGRESS,0.0,0.8333333333333333,0.8333333333333333,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.3333333333333333,-0.16666666666666669,0.16666666666666663,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,-0.12750828677199266,0.02768505739605992,0.15519334416805258,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.3333333333333333,-0.16666666666666669,0.16666666666666663,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,-0.12750828677199266,0.02768505739605992,0.15519334416805258,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,NO_RECOVERY_CREDIT,-0.2941749534386594,0.02768505739605992,0.3218600108347193,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED_V1,-1.0,-1.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R7_loss_recovery_started_not_completed_terminal,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333315,-0.16666666666666669,0.16666666666666646,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,LINEAR_A_FIRST,0.0,0.5,0.5,MEASUREMENT_FIX
P1V5_F01_920001__R8_commanded_release,LINEAR_B_FIRST,0.0,,,MEASUREMENT_FIX
P1V5_F01_920001__R8_commanded_release,UNORDERED_COMPLETION_PROGRESS,0.0,0.5,0.5,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,GRAPH_COST_ONLY,-0.33333333333333337,0.16666666666666663,0.5,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,GRAPH_COST_PHI,-0.33333333333333337,0.16666666666666663,0.5,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,GRAPH_COST_DEBT,-0.5000000000000001,0.16666666666666663,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,FULL_FROZEN,-0.5000000000000001,0.16666666666666663,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,NO_RECOVERY_CREDIT,-0.5000000000000001,0.16666666666666663,0.6666666666666667,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F01_920001__R8_commanded_release,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.16666666666666663,0.5,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D1_A_then_B_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D2_B_then_A_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.5,0.25,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D3_A_done_B_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.5,0.25,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D4_B_done_A_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D5_completed_subgoal_invalidated_restored,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST,0.3333333333333333,0.3333333333333333,0.0,MEASUREMENT_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST,0.3333333333333333,,,MEASUREMENT_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_COMPLETION_PROGRESS,0.3333333333333333,0.3333333333333333,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,NO_RECOVERY_CREDIT,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__D6_repeat_completed_subgoal_then_terminal_failure,GLOBAL_POTENTIAL_AUDIT_V1,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,LINEAR_A_FIRST,1.0,0.0,1.0,MEASUREMENT_FIX
P1V5_F02_920002__R1_clean_transport_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__R1_clean_transport_success,UNORDERED_COMPLETION_PROGRESS,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.3333333333333333,0.3333333333333333,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,GRAPH_COST_PHI,1.1286445647207755,0.8045093283333326,0.3241352363874429,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.3333333333333333,0.3333333333333333,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,FULL_FROZEN,1.1286445647207755,0.8045093283333326,0.3241352363874429,STATE_INGEST_FIX
